GEOID,TRACT,CENTLAT,CENTLON
36081084000,84000,40.67394960000001,-73.81765209999999
36081084500,84500,40.7499656,-73.8202293
36081084601,84601,40.6673404,-73.8217385
36081084602,84602,40.665128499999994,-73.81661590000002
36081084900,84900,40.7547095,-73.83299790000001
36081085300,85300,40.757152000000005,-73.82765309999999
36081085500,85500,40.7596421,-73.8236353
36081085700,85700,40.7570602,-73.8230578
36081085900,85900,40.7549868,-73.8207973
36081086100,86100,40.75681289999999,-73.8178758
36081086300,86300,40.7612685,-73.8199413
36081086400,86400,40.6734229,-73.83153850000001
36081086500,86500,40.7626727,-73.8251535
36081086900,86900,40.7651771,-73.83377840000001
36081087100,87100,40.7590855,-73.8338185
36081088400,88400,40.655682500000005,-73.8337184
36081088901,88901,40.772393,-73.828199
36081089200,89200,40.652939399999994,-73.8470911
36081090700,90700,40.773317999999996,-73.83941180000001
36081091601,91601,40.559795,-73.9162387
36081091602,91602,40.55943920000001,-73.8895493
36081091800,91800,40.5681936,-73.8720935
36081091900,91900,40.7769057,-73.848718
36081092200,92200,40.57308870000001,-73.86014399999999
36081092500,92500,40.7824823,-73.84476640000001
36081092800,92800,40.5738361,-73.8519272
36081092900,92900,40.7886373,-73.85759449999999
36081093401,93401,40.5810401,-73.8467062
36081093402,93402,40.5756036,-73.83952940000002
36081093800,93800,40.5799916,-73.8293524
36081093900,93900,40.7958135,-73.8426879
36081094201,94201,40.586123,-73.8209816
36081094202,94202,40.59122,-73.8104108
36081094203,94203,40.5824764,-73.8099279
36081094500,94500,40.7904686,-73.8313733
36081094700,94700,40.7855737,-73.8413733
36081095400,95400,40.5922001,-73.7995154
36081096400,96400,40.5928549,-73.7921857
36081097202,97202,40.587950799999994,-73.7792173
36081097203,97203,40.6023654,-73.78031779999999
36081097204,97204,40.593907,-73.78112829999999
36081097300,97300,40.7952179,-73.8225156
36081098100,98100,40.7987473,-73.8168676
36081098700,98700,40.796344500000004,-73.8071094
36081099100,99100,40.7921211,-73.7989283
36081099200,99200,40.5926422,-73.7670153
36081099701,99701,40.7809157,-73.7900321
36081099703,99703,40.783117,-73.7745374
36081099704,99704,40.7816674,-73.7807804
36081099705,99705,40.7936201,-73.775207
36081099801,99801,40.5980924,-73.7575813
36081099802,99802,40.590035,-73.7585069
36081099900,99900,40.791785600000004,-73.77686690000002
36081100801,100801,40.610676700000006,-73.767718
36081100802,100802,40.602964799999995,-73.7642408
36081101001,101001,40.596775799999996,-73.74910770000001
36081101002,101002,40.59863060000001,-73.7413532
36081101700,101700,40.779781299999996,-73.7982488
36081102900,102900,40.7839152,-73.80736999999999
36081103201,103201,40.6086667,-73.75537709999999
36081103202,103202,40.606640500000005,-73.7475182
36081103300,103300,40.7791778,-73.80965970000001
36081103900,103900,40.784057399999995,-73.8190341
36081104700,104700,40.7748152,-73.8203696
36081105900,105900,40.7737697,-73.8070645
36081107201,107201,40.6039653,-73.8220432
36081107202,107202,40.61822539999999,-73.81227750000001
36081108500,108500,40.7724639,-73.7890027
36081109300,109300,40.774938299999995,-73.77053559999999
36081109700,109700,40.7703507,-73.7772746
36081109900,109900,40.76795070000001,-73.7864663
36081111300,111300,40.7675655,-73.7621572
36081112300,112300,40.766292,-73.7712453
36081112900,112900,40.765399200000004,-73.7768143
36081113300,113300,40.7641613,-73.7831307
36081113900,113900,40.76423,-73.790616
36081114100,114100,40.7690968,-73.7966892
36081114700,114700,40.7682675,-73.8019551
36081115100,115100,40.7685717,-73.80763
36081115500,115500,40.7678352,-73.81179350000001
36081115700,115700,40.767576,-73.8151694
36081115900,115900,40.7686392,-73.8207537
36081116100,116100,40.7668291,-73.8257235
36081116300,116300,40.7638208,-73.8192061
36081116700,116700,40.7621734,-73.8124434
36081117100,117100,40.763251600000004,-73.805704
36081117500,117500,40.7614727,-73.79642290000001
36081118100,118100,40.759499600000005,-73.7873594
36081118500,118500,40.7594677,-73.8038056
36081118700,118700,40.7596321,-73.81288020000001
36081118900,118900,40.756505499999996,-73.81261359999999
36081119100,119100,40.756665000000005,-73.8065111
36081119300,119300,40.7571846,-73.7996267
36081119500,119500,40.754867299999994,-73.799471
36081119900,119900,40.75346210000001,-73.8095776
36081120100,120100,40.753212100000006,-73.8140593
36081120300,120300,40.7487999,-73.8125809
36081120500,120500,40.751274200000005,-73.8171091
36081120700,120700,40.7507951,-73.8009821
36081121100,121100,40.745345,-73.8047775
36081121500,121500,40.7403946,-73.8058361
36081122300,122300,40.734981700000006,-73.7994824
36081122701,122701,40.7333418,-73.8070927
36081122702,122702,40.7331777,-73.8127306
36081124100,124100,40.7268041,-73.8024085
36081124700,124700,40.7280811,-73.796244
36081125700,125700,40.724133,-73.8079345
36081126500,126500,40.7204985,-73.8037018
36081126700,126700,40.720266200000005,-73.79784040000001
36081127700,127700,40.7244237,-73.7834107
36081128300,128300,40.7339553,-73.76884709999999
36081129102,129102,40.7316087,-73.7544175
36081129103,129103,40.7367166,-73.759684
36081129104,129104,40.7380984,-73.7501561
36081130100,130100,40.7335,-73.739776
36081133300,133300,40.7319191,-73.779273
36081133900,133900,40.728640000000006,-73.7900377
36081134100,134100,40.7352553,-73.79120640000001
36081134700,134700,40.7379085,-73.7811206
36081136700,136700,40.7441935,-73.7603456
36081137700,137700,40.7471224,-73.7500051
36081138501,138501,40.754906299999995,-73.754825
36081138502,138502,40.7519685,-73.745527
36081139900,139900,40.7498759,-73.762449
36081140300,140300,40.7481453,-73.7696481
36081140901,140901,40.7465273,-73.77493270000001
36081140902,140902,40.7448571,-73.7821667
36081141700,141700,40.7447946,-73.79168299999999
36081142900,142900,40.751069,-73.7845411
36081143500,143500,40.75292879999999,-73.7702227
36081144100,144100,40.7556569,-73.7637983
36081144700,144700,40.756868299999994,-73.7724262
36081145101,145101,40.755138099999996,-73.7846965
36081145102,145102,40.7532399,-73.7780994
36081145900,145900,40.7542208,-73.79196329999999
36081146300,146300,40.7594706,-73.7810828
36081146700,146700,40.7612107,-73.77319849999999
36081147100,147100,40.7614729,-73.76346579999999
36081147900,147900,40.7695661,-73.7423055
36081148300,148300,40.776411100000004,-73.752133
36081150701,150701,40.7621829,-73.73969129999999
36081150702,150702,40.7664048,-73.7306657
36081152901,152901,40.7523114,-73.7336379
36081152902,152902,40.7593014,-73.7239523
36081155101,155101,40.7565778,-73.7141781
36081155102,155102,40.7511253,-73.7153522
36081156700,156700,40.7403748,-73.7297126
36081157101,157101,40.7385627,-73.71962909999999
36081157102,157102,40.7350618,-73.725049
36081157901,157901,40.7447859,-73.70460849999999
36081157902,157902,40.7415842,-73.7119995
36081157903,157903,40.733825700000004,-73.7075324
36081161700,161700,40.728806,-73.71763940000001
36081162100,162100,40.7284598,-73.7296981
36081990100,990100,40.540173200000005,-73.8909698
36085000300,300,40.6444096,-74.0659627
36085000600,600,40.617696200000005,-74.060624
36085000700,700,40.6480203,-74.0810377
36085000800,800,40.6119576,-74.067715
36085000900,900,40.6422065,-74.0828564
36085001100,1100,40.638776299999996,-74.08266540000001
36085001700,1700,40.6343907,-74.0812548
36085001800,1800,40.601682399999994,-74.0541759
36085002001,2001,40.607004100000005,-74.0710186
36085002002,2002,40.6015417,-74.07024659999999
36085002100,2100,40.6314479,-74.0683933
36085002700,2700,40.6235871,-74.07642740000001
36085002900,2900,40.6196581,-74.0827407
36085003300,3300,40.6256016,-74.08661070000001
36085003600,3600,40.6110561,-74.07590440000001
36085003900,3900,40.6211881,-74.0933501
36085004000,4000,40.6135963,-74.08086170000001
36085004700,4700,40.6141852,-74.09473940000001
36085005000,5000,40.604145700000004,-74.0860217
36085005900,5900,40.6253208,-74.09924699999999
36085006400,6400,40.5972421,-74.0785059
36085006700,6700,40.6351914,-74.10110340000001
36085007000,7000,40.58655170000001,-74.075581
36085007400,7400,40.592134200000004,-74.06275240000001
36085007500,7500,40.6335987,-74.0909457
36085007700,7700,40.63786629999999,-74.0902676
36085008100,8100,40.643871999999995,-74.09386490000001
36085009601,9601,40.5969289,-74.08860200000001
36085009602,9602,40.590782399999995,-74.09515909999999
36085009700,9700,40.642824100000006,-74.1105431
36085010500,10500,40.633798999999996,-74.1118714
36085011201,11201,40.5775244,-74.085498
36085011202,11202,40.569865500000006,-74.09463509999999
36085011401,11401,40.585743900000004,-74.09909820000001
36085011402,11402,40.5811925,-74.10495240000002
36085012100,12100,40.625879,-74.1096439
36085012200,12200,40.5759718,-74.1114581
36085012500,12500,40.628707299999995,-74.1188592
36085012804,12804,40.563154299999994,-74.1015541
36085012805,12805,40.552966600000005,-74.1150819
36085012806,12806,40.557576899999994,-74.1073255
36085013201,13201,40.564777899999996,-74.12257209999999
36085013203,13203,40.5497039,-74.1427247
36085013204,13204,40.5594209,-74.1302418
36085013301,13301,40.6355984,-74.1189103
36085013302,13302,40.6358896,-74.12350179999999
36085013400,13400,40.5698839,-74.1174466
36085013800,13800,40.570488899999994,-74.13188170000001
36085014100,14100,40.6288689,-74.1268923
36085014604,14604,40.5500383,-74.15975470000001
36085014605,14605,40.5586985,-74.1501224
36085014606,14606,40.5625598,-74.142622
36085014607,14607,40.556922,-74.1641209
36085014608,14608,40.558465500000004,-74.1565181
36085014700,14700,40.6192682,-74.1164248
36085015100,15100,40.619533700000005,-74.1275925
36085015400,15400,40.5418488,-74.12693270000001
36085015601,15601,40.5421524,-74.1545777
36085015602,15602,40.5360199,-74.16180340000001
36085015603,15603,40.5318784,-74.14625649999999
36085016901,16901,40.612452399999995,-74.1093818
36085017005,17005,40.5393537,-74.1814136
36085017007,17007,40.558493299999995,-74.1879731
36085017008,17008,40.5559127,-74.1797504
36085017009,17009,40.543202799999996,-74.18982829999999
36085017010,17010,40.5510991,-74.19604659999999
36085017011,17011,40.5456376,-74.17022970000001
36085017012,17012,40.5529546,-74.1737881
36085017300,17300,40.605279100000004,-74.11827690000001
36085017600,17600,40.525637100000004,-74.1719805
36085017700,17700,40.6024123,-74.10403079999999
36085018100,18100,40.5891023,-74.1207995
36085018701,18701,40.6107619,-74.1272858
36085018702,18702,40.6039239,-74.1261594
36085018901,18901,40.6120915,-74.1399974
36085018902,18902,40.605239399999995,-74.1380413
36085019700,19700,40.616984499999994,-74.13524040000001
36085019800,19800,40.513362,-74.2016412
36085020100,20100,40.62403870000001,-74.1342647
36085020700,20700,40.6394573,-74.1331569
36085020801,20801,40.548705,-74.2097514
36085020803,20803,40.5328202,-74.2106674
36085020804,20804,40.5358036,-74.199533
36085021300,21300,40.6326156,-74.138903
36085022300,22300,40.638947200000004,-74.1526939
36085022600,22600,40.5384355,-74.23161359999999
36085022800,22800,40.576460100000006,-74.18754270000001
36085023100,23100,40.6301244,-74.15632059999999
36085023900,23900,40.6295397,-74.1493305
36085024401,24401,40.5093461,-74.2390755
36085024402,24402,40.4996223,-74.2388411
36085024700,24700,40.6275086,-74.1417975
36085024800,24800,40.5158052,-74.24459329999999
36085025100,25100,40.6180408,-74.14603309999998
36085027301,27301,40.5997587,-74.15183309999999
36085027302,27302,40.595558000000004,-74.13873170000001
36085027702,27702,40.5800895,-74.1636447
36085027704,27704,40.5854221,-74.1515104
36085027705,27705,40.588248,-74.156982
36085027706,27706,40.5909369,-74.1619016
36085027900,27900,40.5749591,-74.1491087
36085029102,29102,40.6090797,-74.1913398
36085029103,29103,40.604305700000005,-74.17045309999999
36085029104,29104,40.6137133,-74.1634983
36085030301,30301,40.618888299999995,-74.1562102
36085030302,30302,40.6235145,-74.1587313
36085031901,31901,40.6303035,-74.16332109999999
36085031902,31902,40.6395465,-74.1656672
36085032300,32300,40.635093,-74.1791639
36085990100,990100,40.5255512,-74.1085829
